,error,X1,X2,X3,y
436,0.128002652,0.514931846,0.320549759,0.388692065,2.864451588
437,0.063774839,0.502838769,0.296855537,0.377798665,2.769029324
438,0.06201737,0.504155,0.388483669,0.568595336,3.078247407
439,0.319650862,0.48569598,0.419559134,0.354445942,2.793496196
440,0.238664641,0.516425847,0.388505482,0.43197248,2.987008875
441,0.00252148,0.502098001,0.403998324,0.535808872,3.044904814
442,0.001811069,0.481936547,0.393024305,0.379065492,2.762218699
443,0.188475898,0.4859582,0.410712129,0.491251107,2.913124489
444,0.158267704,0.630840291,0.394044022,0.457237407,3.632384054
445,0.246730323,0.589229783,0.431461232,0.508957443,3.522931169
446,0.001344439,0.612681708,0.402407436,0.440119642,3.527614741
447,0.241327758,0.594903277,0.40134991,0.527633005,3.534449292
448,0.157930372,0.597860065,0.407281318,0.403225156,3.417107412
449,0.069592928,0.606294578,0.386394034,0.499694071,3.539669202
450,0.014485121,0.475355883,0.585054991,0.381796117,2.987084646
451,0.225111516,0.470999034,0.556248454,0.447931627,2.988991182
452,0.153543492,0.608159395,0.627290444,0.454866675,3.875460389
453,0.223628176,0.586534279,0.59580555,0.564351793,3.861834897
454,0.076597216,0.615109702,0.6292868,0.369602,3.808171497
455,0.244560969,0.573707346,0.608735401,0.652861982,3.973369855
456,0.250187917,0.601087652,0.603192996,0.490335395,3.842734433
457,0.023146927,0.615589484,0.640539829,0.472843211,3.96685053
458,0.102965368,0.600614224,0.582913295,0.525871328,3.856505264
459,0.073919261,0.621725123,0.615576044,0.625577733,4.211218847
460,0.234321501,0.621349622,0.617969784,0.452964877,3.92942746
461,0.321967084,0.50001098,0.603597599,0.59638631,3.436490881
462,0.236880722,0.50079344,0.608264423,0.584505205,3.429744779
463,0.24387844,0.538046755,0.628980879,0.495855337,3.543383759
464,0.124191046,0.532682397,0.598313886,0.53851498,3.520821555
465,0.14655511,0.461696114,0.597074854,0.575672034,3.173143406
466,0.193358018,0.52204019,0.575069765,0.547201382,3.433304478
467,0.057263528,0.505546297,0.479853348,0.443996293,3.060933333
468,0.104125884,0.517139392,0.527706364,0.609444674,3.42316478
469,0.316859433,0.513729947,0.514146056,0.502911047,3.225861953
470,0.225449488,0.532187392,0.510773721,0.536406202,3.367787516
471,0.266943255,0.539292091,0.459235344,0.502240963,3.282817813
472,0.053008968,0.504255073,0.375850744,0.508527378,2.986801317
473,0.06416339,0.4823991,0.415107278,0.311010445,2.738950869
474,0.264396216,0.508858775,0.419256057,0.72002252,3.40057481
475,0.05133642,0.525907028,0.382534044,0.348336492,2.958288818
476,0.095880487,0.492411546,0.430178343,0.61751635,3.144196986
477,0.137393074,0.506122421,0.411715587,0.435619611,2.964334455
478,0.184680564,0.519254517,0.440738129,0.482636396,3.123854749
479,0.061837136,0.563053872,0.404717459,0.634054122,3.522944586
480,0.225110187,0.49268751,0.408794442,0.53001117,2.992933747
481,0.296790581,0.470938349,0.400189627,0.691213418,3.105627238
482,0.240653999,0.521118887,0.389406892,0.424053027,3.005589647
483,0.085414436,0.510799551,0.399593418,0.544101774,3.096867761
484,0.180687266,0.496392968,0.381013199,0.523605075,2.968749891
485,0.289314034,0.497449851,0.418797842,0.533796663,3.037153016
486,0.041655781,0.509780805,0.394341114,0.504787472,3.035986389
487,0.05732029,0.471544664,0.393926706,0.457328625,2.778452885
488,0.012829307,0.549222321,0.410801757,0.488969224,3.252421717
489,0.111143296,0.449163956,0.378136663,0.657143285,2.89581157
490,0.300498973,0.458787458,0.383820461,0.583862267,2.845918215
491,0.175222401,0.519284837,0.410506976,0.198519614,2.857400699
492,0.05659249,0.477162585,0.355759464,0.449217934,2.755542517
493,0.101645219,0.55130024,0.406753295,0.66204313,3.509041004
494,0.101127618,0.47937654,0.409057525,0.510926911,2.897964294
495,0.174745675,0.475492435,0.37182646,0.479709952,2.795734812
496,0.237354432,0.49587504,0.404033496,0.394660051,2.862229539
497,0.227428786,0.527226918,0.433461543,0.323966157,3.00609872
498,0.00341939,0.479237141,0.429184794,0.488941537,2.898405781
499,0.108832996,0.602810477,0.367569898,0.605945901,3.640170344
500,0.254517928,0.520148613,0.613546207,0.558117779,3.507263233
501,0.273004338,0.503295451,0.61121801,0.538584331,3.377655644
502,0.089269469,0.507149395,0.607854196,0.572705679,3.44617573
503,0.113423243,0.584930016,0.64159,0.453696198,3.770207722
504,0.018457607,0.614250411,0.575885042,0.58933109,4.024514042
505,0.208097313,0.600770511,0.597745953,0.582587634,3.977311816
506,0.11908804,0.649711598,0.617653754,0.269750082,3.866182236
507,0.328624663,0.552978391,0.627222693,0.661784106,3.907201228
508,0.067873199,0.493477138,0.619399024,0.523438074,3.314443675
509,0.024905923,0.507937556,0.620461663,0.577310516,3.480956286
510,0.027773201,0.507107658,0.599436061,0.593172371,3.464195066
511,0.065098886,0.495352981,0.59901471,0.57033802,3.359571833
512,0.041757887,0.506829369,0.589403052,0.434450615,3.223108261
513,0.054679714,0.513589397,0.609347864,0.61090764,3.549620224
514,0.252030474,0.545744542,0.591774715,0.464520043,3.479194398
515,0.088811147,0.477864513,0.604441845,0.417574156,3.068709482
516,0.084551669,0.489485587,0.517934414,0.399286372,2.981797368
517,0.189725504,0.5106718,0.499090265,0.368587921,3.040410344
518,0.171762632,0.509207995,0.522123039,0.35097996,3.04851813
519,0.095165271,0.518679718,0.532502048,0.303483262,3.072551413
520,0.2874434,0.466197577,0.502676509,0.416372945,2.851007793
521,0.10813933,0.509113242,0.493605784,0.4363591,3.091614859
522,0.24288926,0.35957618,0.413431621,0.581450854,2.338263628
523,0.117921706,0.398078629,0.39688491,0.553847924,2.492808674
524,0.191590635,0.382119465,0.401982126,0.703846993,2.63710228
525,0.149589793,0.365282496,0.390279301,0.454044528,2.201793786
526,0.273459514,0.394121647,0.386925737,0.469107043,2.366625836
527,0.087318431,0.403712195,0.423351286,0.513526987,2.5087454
528,0.212339647,0.387013141,0.363468623,0.555225694,2.394541678
529,0.155138212,0.487758562,0.420609211,0.42233598,2.864325311
530,0.252528118,0.534233141,0.397443897,0.415860556,3.077643713
531,0.18501568,0.499204739,0.405717742,0.404177592,2.890378042
532,0.171241281,0.495204947,0.398172946,0.4715512,2.925379108
533,0.049439169,0.495168759,0.376157659,0.524898437,2.957494307
534,0.242281136,0.51849326,0.423659895,0.435110612,3.045486661
535,0.061772504,0.502447111,0.380441644,0.523065061,3.000050122
536,0.228342176,0.471988578,0.427286771,0.403423859,2.770895025
537,0.29956187,0.462751467,0.399426173,0.610253581,2.926155291
538,0.125247395,0.519472388,0.369171741,0.523496135,3.077899333
539,0.08467006,0.498850838,0.386733498,0.302096905,2.787949598
540,0.271634666,0.519379713,0.416477818,0.528770899,3.146952977
541,0.082038824,0.507942532,0.371762716,0.438207574,2.927564433
542,0.263579097,0.459772661,0.414230228,0.475682462,2.759273567
543,0.06331438,0.456313341,0.397424381,0.504090322,2.750439357
544,0.109803755,0.511682716,0.420681929,0.581528193,3.18239967
545,0.294236582,0.501838047,0.437597465,0.670539627,3.296677182
546,0.3288873,0.509452075,0.364895934,0.648226841,3.193799899
547,0.293293001,0.499787215,0.408086939,0.370505707,2.867466197
548,0.103408024,0.497243887,0.393931453,0.502811411,2.965503266
549,0.319008472,0.516380786,0.409797337,0.498063675,3.084183137
550,0.218862315,0.526850581,0.600031956,0.300435634,3.211360788
551,0.086853915,0.504048924,0.575922929,0.517504878,3.290981924
552,0.009665684,0.483092824,0.573931933,0.462244144,3.099955365
553,0.082627949,0.485236808,0.550950685,0.40911129,3.016949386
554,0.15329809,0.490955796,0.580242181,0.313251467,3.000672169
555,0.04071496,0.50030903,0.570756846,0.452700387,3.178625415
556,0.220277658,0.511307898,0.603995098,0.511918351,3.371691985
557,0.285271604,0.526662541,0.556429502,0.525304445,3.395763046
558,0.01661105,0.493477407,0.593921066,0.458204673,3.184917359
559,0.299123948,0.50157699,0.606697595,0.372875743,3.154746514
560,0.082212438,0.512615464,0.589254073,0.574297259,3.446656201
561,0.037997751,0.516383846,0.637511868,0.563880083,3.53889193
562,0.296398747,0.477932136,0.585018761,0.519404518,3.162483373
563,0.063780001,0.510766126,0.56023568,0.535252642,3.327366514
564,0.318411771,0.541711738,0.546675462,0.425419583,3.336373908
565,0.094519771,0.473791325,0.579032285,0.266420411,2.869325294
566,0.222387371,0.49957447,0.53134058,0.243960664,2.9242308
567,0.137297855,0.484118971,0.529835645,0.459748133,3.034350864
568,0.109461502,0.475001286,0.521904607,0.46711506,2.980914366
569,0.042465802,0.425368292,0.499299141,0.514359529,2.730708545
570,0.312193066,0.435435687,0.515442837,0.477955985,2.766591931
571,0.274759125,0.375282904,0.387708263,0.53281317,2.333041412
572,0.282511734,0.395825319,0.399592342,0.378878801,2.31304195
573,0.136915368,0.396625166,0.420319505,0.559932277,2.522038437
574,0.037904638,0.407654051,0.425847943,0.474003318,2.490688047
575,0.254597491,0.413316915,0.421682995,0.501935881,2.545822183
576,0.307709219,0.367207879,0.397308171,0.527941351,2.295089764
577,0.245311179,0.408232124,0.420880263,0.496573295,2.511387672
578,0.07972347,0.399242568,0.394648905,0.459070831,2.393370939
579,0.248212618,0.384306692,0.390486069,0.73047933,2.683037457
580,0.20130631,0.398198793,0.419776235,0.482471864,2.440809996
581,0.297701082,0.503164708,0.397749366,0.500580417,2.999829681
582,0.106344754,0.499870176,0.390557115,0.337664837,2.822228616
583,0.319446169,0.485033026,0.394792892,0.439145284,2.833896847
584,0.218844519,0.46140136,0.394969688,0.621598264,2.929743303
585,0.256036787,0.483823389,0.408381723,0.657498191,3.129954661
586,0.224422788,0.504312496,0.395003235,0.376877253,2.881272066
587,0.222639717,0.488776194,0.394601258,0.561064842,2.992637893
588,0.2126822,0.509577393,0.391016749,0.480632763,3.00334633
589,0.093364491,0.516802618,0.386985775,0.355624053,2.92099256
590,0.312422375,0.51752097,0.429273378,0.555730339,3.190429986
591,0.07062056,0.517027744,0.38367467,0.419227293,2.972349422
592,0.297463221,0.483098949,0.393699104,0.595754647,3.008560968
593,0.120186022,0.497233524,0.426485144,0.395116423,2.897320503
594,0.025126177,0.489095434,0.356202439,0.536107496,2.913238735
595,0.050811766,0.482103538,0.392984567,0.528661416,2.913025974
596,0.102134406,0.52373726,0.394576496,0.517415544,3.126751215
597,0.078002056,0.518771145,0.386734329,0.576833051,3.16680862
598,0.086092752,0.499868596,0.40401878,0.57951938,3.091276692
599,0.025666115,0.486735891,0.403872855,0.525092381,2.948016967
600,0.222111892,0.519466477,0.588982232,0.416833071,3.271722717
601,0.196014658,0.524220006,0.597057873,0.410512811,3.303730614
602,0.236622743,0.477597249,0.602889258,0.506114544,3.172563392
603,0.243024006,0.501627869,0.691537672,0.531654482,3.505495392
604,0.202098837,0.493749496,0.717715923,0.549491516,3.539226283
605,0.113047043,0.496635001,0.657009274,0.403298647,3.243620331
606,0.182233221,0.512923193,0.71871377,0.374531152,3.409840319
607,0.027844781,0.48546274,0.712227104,0.429890303,3.311304816
608,0.047430688,0.478262055,0.665174622,0.645346991,3.513142598
609,0.31072402,0.519393413,0.586670831,0.601973971,3.526147186
610,0.203348494,0.459964781,0.603834675,0.330597829,2.884215142
611,0.084171635,0.491869696,0.594448666,0.639571923,3.448346539
612,0.243905058,0.480686914,0.617737988,0.483263374,3.184896871
613,0.157759162,0.533713777,0.576887055,0.380088483,3.290330737
614,0.323057698,0.481876481,0.643657294,0.637928771,3.47900842
615,0.034987318,0.468896366,0.583010025,0.434224933,3.003665445
616,0.268319566,0.48127215,0.4627043,0.372263015,2.837840177
617,0.017412824,0.395179227,0.548514982,0.371937361,2.489461237
618,0.088416073,0.398435044,0.5125834,0.473532189,2.554518464
619,0.037148402,0.413575529,0.515285237,0.475274437,2.64332513
620,0.041884897,0.381544667,0.463754189,0.478113982,2.401282567
621,0.216297902,0.370179498,0.393753296,0.415582663,2.198864152
622,0.318304437,0.410647451,0.410737825,0.588202741,2.623873127
623,0.029848226,0.383558847,0.410924206,0.639920689,2.550419921
624,0.102218709,0.355496119,0.401014546,0.519491246,2.226605388
625,0.25303272,0.425895024,0.400889905,0.432083062,2.518401061
626,0.186517807,0.400144763,0.364766875,0.48857241,2.393026011
627,0.036945081,0.42796069,0.389144093,0.439087492,2.522141525
628,0.117407674,0.389935816,0.37382433,0.407862275,2.27617839
629,0.102842961,0.39749244,0.39668942,0.525394997,2.455544342
630,0.164186958,0.375942818,0.403152431,0.398267446,2.226142573
631,0.2559536,0.38378115,0.423530966,0.48405089,2.369058263
632,0.0314847,0.490176892,0.386079856,0.467195844,2.878749085
633,0.021455101,0.477468519,0.42460721,0.550655795,2.957880864
634,0.249481969,0.501986278,0.377257423,0.59873264,3.093662332
635,0.149634931,0.494345662,0.431480214,0.543331965,3.050086134
636,0.02106441,0.50034372,0.384580261,0.488617372,2.954318253
637,0.199709777,0.50501541,0.366054432,0.561418025,3.043597342
638,0.295799361,0.467406467,0.405444358,0.344127255,2.672599501
639,0.115068874,0.450068907,0.379913258,0.514327707,2.706622114
640,0.25446605,0.483594429,0.385027262,0.631966847,3.053955093
641,0.281275537,0.528894706,0.395506026,0.390986784,3.024243004
642,0.26244104,0.48662325,0.395652299,0.445772208,2.849889926
643,0.170300221,0.533219949,0.387625733,0.45752405,3.101257251
644,0.091914792,0.475036264,0.383259082,0.357293926,2.697779876
645,0.043492247,0.506121994,0.406077479,0.527107149,3.05862849
646,0.261368647,0.465121552,0.397259161,0.527814317,2.825517821
647,0.067839687,0.514867245,0.391430496,0.702734196,3.357839755
648,0.122384004,0.467311322,0.393367881,0.481955544,2.780435299
649,0.148196023,0.48845836,0.41434273,0.621317868,3.105318712
650,0.24165274,0.51758468,0.602229811,0.635037532,3.602586079
651,0.120873825,0.481805434,0.709117616,0.452191658,3.313326527
652,0.132957164,0.497884468,0.708135527,0.530106217,3.513643551
653,0.197523547,0.508913624,0.68329142,0.416633923,3.373533685
654,0.002542813,0.49456164,0.70480629,0.487839273,3.425752008
655,0.251423483,0.46354616,0.65851002,0.345172099,3.003218778
656,0.235436347,0.505035944,0.699751828,0.424244028,3.391044582
657,0.310674525,0.537476463,0.697617225,0.411724192,3.552600588
658,0.333098765,0.438204189,0.674392591,0.525462139,3.101482789
659,0.030908273,0.511458969,0.607852579,0.487281404,3.345464685
660,0.1549549,0.512940727,0.621491599,0.496147282,3.38942006
661,0.00016087,0.494366767,0.605406251,0.682014156,3.56382864
662,0.279323928,0.496408419,0.575876459,0.56432564,3.316040325
663,0.127680061,0.545861344,0.548758403,0.418611036,3.354584416
664,0.285256009,0.492865475,0.605132643,0.499104485,3.25255727
665,0.095087582,0.393739928,0.490681239,0.481963839,2.507654277
666,0.226414282,0.387663461,0.481809969,0.58228498,2.585403766
667,0.260884983,0.403645726,0.466111494,0.491183798,2.538818792
668,0.224527542,0.44323969,0.481790327,0.450658273,2.73232074
669,0.198143141,0.402305403,0.51287847,0.407950366,2.510811751
670,0.033144771,0.39480078,0.481822395,0.663588734,2.750828844
671,0.152381669,0.435309043,0.427561419,0.36708104,2.545460837
672,0.158223375,0.444082753,0.429816969,0.611318137,2.866981856
673,0.036202968,0.426370314,0.414024176,0.526039594,2.634553066
674,0.326645729,0.413368255,0.400094741,0.5142661,2.533030145
675,0.201090198,0.423731289,0.404058439,0.41534882,2.495798995
676,0.211370054,0.412017946,0.366337959,0.545155555,2.520879678
677,0.044101002,0.396883086,0.373554079,0.482293255,2.37914975
678,0.073017271,0.423466676,0.387931559,0.617264797,2.705815626
679,0.194257956,0.43253004,0.402333839,0.483911279,2.606262189
680,0.026364602,0.425780931,0.401843916,0.485943074,2.571421379
681,0.013407916,0.389537139,0.442076051,0.430862701,2.37149689
682,0.099032243,0.423248331,0.430164121,0.378942894,2.493683582
683,0.01620831,0.373342375,0.423306491,0.419679941,2.252469981
684,0.092622763,0.485550958,0.380863727,0.634867951,3.063510812
685,0.03162899,0.486568025,0.403818884,0.481448837,2.896701572
686,0.261198621,0.547733495,0.362907843,0.317517613,3.028611146
687,0.101374011,0.516871079,0.409311619,0.511707733,3.102394551
688,0.3116727,0.52507498,0.423945866,0.684258141,3.430117288
689,0.014330296,0.529584059,0.388001764,0.58210453,3.234930425
690,0.155109409,0.498669484,0.407006497,0.440900295,2.923681436
691,0.299370119,0.516690484,0.399802463,0.486081894,3.058967614
692,0.175810858,0.561932756,0.409244054,0.358296865,3.187934795
693,0.303906622,0.500030319,0.394755546,0.532103431,3.016703657
694,0.112189317,0.463802899,0.402042645,0.372302122,2.671102429
695,0.234734375,0.497448919,0.456746157,0.681996546,3.322981376
696,0.316793783,0.523922641,0.408734789,0.638549122,3.320527259
697,0.202914898,0.519721092,0.373294302,0.426515085,2.981039105
698,0.287411072,0.536966504,0.389741455,0.482554682,3.15107439
699,0.303277077,0.509073817,0.404278544,0.443991299,2.979087054
700,0.01258621,0.526456955,0.701393746,0.585756849,3.757803301
701,0.010630482,0.530283464,0.693692717,0.565152653,3.728922342
702,0.231897139,0.495997382,0.683836647,0.717690355,3.804141152
703,0.271454635,0.533829807,0.706495942,0.428697817,3.570437975
704,0.040804095,0.514267412,0.738661818,0.442156716,3.539324991
705,0.31017557,0.533241703,0.705789544,0.562695851,3.766060268
706,0.05845545,0.488808214,0.722787957,0.570458479,3.555195055
707,0.125849411,0.517558783,0.658660741,0.598812682,3.6446134
708,0.153672395,0.48459655,0.676574733,0.574077086,3.446372011
709,0.126654119,0.475329016,0.695123586,0.553608746,3.395351751
710,0.315360741,0.514309545,0.60863969,0.53040303,3.423270161
711,0.293613035,0.499620988,0.606600353,0.572643643,3.400953181
712,0.298857662,0.517669975,0.613654969,0.565649291,3.505287415
713,0.2472674,0.489142408,0.607271851,0.462338237,3.187987146
714,0.030624655,0.405055221,0.610238684,0.65409765,3.000879132
715,0.060273013,0.420088309,0.518562655,0.555883002,2.783309359
716,0.156450572,0.409158834,0.498896164,0.520281188,2.647935453
717,0.127542592,0.443613986,0.495479202,0.573223785,2.903913498
718,0.121493223,0.413018651,0.505004967,0.44747846,2.59639196
719,0.302769655,0.377048845,0.490151756,0.688024437,2.705497522
720,0.010314662,0.375391637,0.429660852,0.607633239,2.481927511
721,0.100191513,0.38995363,0.404650269,0.626671529,2.557385749
722,0.240138465,0.368505051,0.387794858,0.500138825,2.260958298
723,0.332209353,0.408169622,0.383831027,0.594990901,2.585241843
724,0.249075685,0.36857046,0.400575861,0.56140997,2.346032782
725,0.133829717,0.405712116,0.325614403,0.538925825,2.433501855
726,0.244358935,0.418902104,0.438738678,0.325769071,2.441319805
727,0.118465867,0.382021674,0.392334385,0.559133211,2.406442461
728,0.305487341,0.38357867,0.415535772,0.428226476,2.305601208
729,0.234457754,0.415254362,0.402355529,0.453665728,2.483128739
730,0.184394614,0.389525453,0.389383822,0.349355718,2.247862684
731,0.078434494,0.373904049,0.372732477,0.406647432,2.189039632
732,0.003862549,0.402860762,0.416497189,0.622031271,2.637193585
733,0.286893663,0.422479731,0.391275755,0.440188424,2.496320494
734,0.20992048,0.385657971,0.393509288,0.563769856,2.433441444
735,0.188466985,0.478077151,0.380692196,0.57359447,2.932819635
736,0.169611003,0.491300147,0.401736854,0.441974159,2.878696841
737,0.115040707,0.530726569,0.44303341,0.573081796,3.307621534
738,0.093951226,0.475200623,0.364485814,0.589703598,2.918200559
739,0.049908572,0.474105331,0.41213122,0.485306748,2.844331198
740,0.143008994,0.488585377,0.407960702,0.585372555,3.043300347
741,0.186122839,0.471890771,0.394911066,0.508215882,2.83608935
742,0.070784013,0.496397064,0.379278384,0.56081059,3.01338774
743,0.138835429,0.51936632,0.381585656,0.492096327,3.056654661
744,0.044885576,0.49957349,0.376453967,0.393659116,2.848657532
745,0.018496217,0.485176575,0.420256989,0.468101983,2.895959976
746,0.215118152,0.485060367,0.389109104,0.561529339,2.965734138
747,0.060161486,0.517757849,0.419767016,0.317582603,2.935069891
748,0.166137305,0.52633807,0.396855638,0.587156616,3.236899509
749,0.176123847,0.513180485,0.357091365,0.456691079,2.956046638
750,0.073962237,0.52279633,0.744139051,0.409690112,3.555255498
751,0.09966485,0.503461005,0.698879685,0.528727165,3.525619267
752,0.284749936,0.5123424,0.695527562,0.575882079,3.646885374
753,0.267989764,0.510021165,0.715597943,0.481815483,3.525734341
754,0.14609841,0.521089648,0.720850438,0.500208509,3.626014386
755,0.276439026,0.514064212,0.711249784,0.446927193,3.492286548
756,0.22598817,0.463475281,0.699333282,0.454888074,3.195450321
757,0.067033554,0.499232541,0.71073004,0.381968666,3.328089056
758,0.114300517,0.521536828,0.702415315,0.512599742,3.611328275
759,0.048246715,0.480279724,0.677882213,0.619857158,3.502703838
760,0.273169381,0.47842729,0.582010856,0.564774459,3.225542059
761,0.046457632,0.494771878,0.596185045,0.532688707,3.294710621
762,0.016784384,0.393241592,0.592061538,0.686991423,2.960870499
763,0.15497805,0.36484485,0.570011576,0.426426523,2.40404292
764,0.041395826,0.383149893,0.620051822,0.452319154,2.607672333
765,0.16165562,0.392916031,0.483582263,0.313857135,2.348619109
766,0.055188339,0.38188864,0.469107343,0.435485057,2.368124916
767,0.170342788,0.398336963,0.486360799,0.498303708,2.545041955
768,0.278518788,0.375431351,0.48780081,0.526377581,2.453748663
769,0.176101938,0.409190382,0.528720972,0.558267402,2.741048343
770,0.054524198,0.401978035,0.411160634,0.401233164,2.376166652
771,0.030033521,0.404149029,0.437499547,0.595481486,2.633887802
772,0.021360807,0.41038522,0.430392247,0.362742766,2.413034174
773,0.125354331,0.383098256,0.391894794,0.443604746,2.289568145
774,0.098059989,0.404615055,0.400292983,0.371392934,2.354841976
775,0.229943576,0.400392973,0.371267492,0.460919664,2.374759473
776,0.043960986,0.407436919,0.377840066,0.529184823,2.491070584
777,0.036618131,0.431557552,0.405757079,0.470249958,2.59110392
778,0.10673065,0.388350023,0.396867006,0.626835896,2.538771976
779,0.078138777,0.405748815,0.380388272,0.296188894,2.290852157
780,0.315785633,0.41585016,0.419234629,0.501900351,2.556440558
781,0.096706828,0.413190299,0.40028102,0.532345234,2.553130012
782,0.25306331,0.378495588,0.385558425,0.489934439,2.301729404
783,0.040199393,0.427824933,0.426756881,0.47272151,2.599499477
784,0.076863186,0.421411793,0.42371818,0.394657043,2.489005342
785,0.1169699,0.420258411,0.371903972,0.601004601,2.644560364
786,0.048043527,0.479346621,0.43429011,0.523505782,2.946774263
787,0.087225159,0.493877943,0.404625717,0.59517944,3.081823419
788,0.332777505,0.478517072,0.402448196,0.499385002,2.871430691
789,0.190493674,0.503505458,0.38421209,0.360569621,2.851530504
790,0.180376444,0.491469506,0.450599509,0.470370314,2.97278863
791,0.13118006,0.485585654,0.408703188,0.635419877,3.103734065
792,0.304188799,0.52612967,0.416105271,0.457919567,3.100313638
793,0.272301017,0.497425067,0.364242815,0.551342633,2.987182961
794,0.274534522,0.48334893,0.437666121,0.426467779,2.866294649
795,0.217671521,0.509832683,0.412376227,0.592952597,3.177023543
796,0.03522706,0.499051486,0.392657434,0.499629974,2.969971234
797,0.27282596,0.52390576,0.410138644,0.455849846,3.078368245
798,0.110802467,0.502476487,0.420692318,0.529424994,3.061585609
799,0.22738062,0.529363697,0.422871776,0.462828637,3.131992833
800,0.053381321,0.468316941,0.705788084,0.540065766,3.354261656
801,0.086106797,0.510061213,0.719134597,0.438716409,3.473745996
802,0.082476874,0.521389451,0.69453469,0.29971638,3.33331761
803,0.074833786,0.523412439,0.671779865,0.706484525,3.917796472
804,0.142880346,0.474130277,0.706587705,0.64711645,3.574490809
805,0.10690359,0.503183107,0.682641995,0.441772419,3.371625479
806,0.2062755,0.492157697,0.707287537,0.540754852,3.495639702
807,0.329969951,0.512194526,0.691611818,0.567743001,3.624535656
808,0.138523988,0.528951493,0.686192079,0.473909969,3.566075716
809,0.265935479,0.496560288,0.699326176,0.616932557,3.635135684
810,0.228154421,0.538645572,0.572265162,0.578297667,3.570632631
811,0.282724892,0.411757834,0.561218528,0.432211283,2.654251385
812,0.109548832,0.416269624,0.618762486,0.408505889,2.742824779
813,0.164779162,0.409624913,0.581973348,0.491121857,2.739434316
814,0.188805807,0.426700782,0.583816208,0.324560961,2.670240367
815,0.28904373,0.38705316,0.473467359,0.6147599,2.617091342
816,0.267648296,0.407971085,0.510072989,0.431418207,2.559878126
817,0.304424928,0.398393307,0.523291203,0.478351449,2.574705968
818,0.061449478,0.428663515,0.485117079,0.460049966,2.667360493
819,0.043223371,0.403687828,0.370270258,0.591243395,2.538969972
820,0.055356232,0.396400032,0.40508292,0.555891524,2.496395796
821,0.114537875,0.402814689,0.382096813,0.489353062,2.427891825
822,0.278902506,0.430058569,0.395925896,0.636465776,2.781618985
823,0.163180173,0.3916602,0.419883069,0.593639758,2.539056169
824,0.035146715,0.390203434,0.392120227,0.461426087,2.344222058
825,0.034563747,0.416604299,0.362587036,0.320226483,2.344072305
826,0.290541824,0.36551897,0.398405272,0.45288733,2.21111509
827,0.248509201,0.41331599,0.406871533,0.508622065,2.534769492
828,0.19821685,0.432959003,0.438671087,0.459533137,2.628822401
829,0.122901619,0.383076069,0.409457144,0.326115188,2.220022656
830,0.065511671,0.408885563,0.40993053,0.488727909,2.493041881
831,0.136700213,0.428761541,0.393430891,0.420112105,2.514478682
832,0.057527547,0.417609663,0.410426167,0.568139867,2.63463979
833,0.220289124,0.452982902,0.357570192,0.509050405,2.68958739
834,0.025966359,0.383786757,0.399158409,0.466466096,2.322677343
835,0.085985004,0.415671071,0.401072534,0.432874361,2.464659271
836,0.155660993,0.407393383,0.493757866,0.49139727,2.597114818
837,0.250314765,0.500120396,0.493069197,0.524298197,3.146420348
838,0.315488574,0.527470592,0.498882845,0.446485875,3.210225818
839,0.208376013,0.459024113,0.486050738,0.592201437,3.003303387
840,0.210053095,0.499746215,0.515025621,0.465205694,3.104131817
841,0.174920598,0.529529414,0.507467985,0.455402705,3.244368454
842,0.098831473,0.504282019,0.504459714,0.560891504,3.237716098
843,0.062038921,0.486611003,0.397448713,0.309027907,2.740065917
844,0.108700346,0.515783955,0.412284855,0.435834443,3.017046364
845,0.116734384,0.482846993,0.415366816,0.590256988,3.029174299
846,0.332419896,0.522334788,0.396276719,0.407376113,3.004960246
847,0.187686195,0.489665042,0.421138063,0.473513641,2.927144153
848,0.104047045,0.490255422,0.401284514,0.514619306,2.951078637
849,0.196070309,0.494136492,0.380212748,0.450868044,2.876313012
850,0.104051727,0.480946245,0.695599944,0.517774584,3.373839986
851,0.057217123,0.492178344,0.691196223,0.419258287,3.29759659
852,0.007712498,0.497751581,0.694814654,0.521119564,3.473496741
853,0.286563617,0.484524599,0.714747066,0.443432846,3.327812461
854,0.11164521,0.483602462,0.69980299,0.593494986,3.518495809
855,0.177012778,0.500613976,0.685911414,0.4975858,3.438461304
856,0.333066669,0.480903163,0.723611059,0.484839427,3.379535117
857,0.086297852,0.50218077,0.693667512,0.411077961,3.347939639
858,0.056824867,0.49380108,0.708972593,0.602715509,3.612604651
859,0.09012002,0.466523266,0.685268358,0.487409589,3.229645511
860,0.228282004,0.375465443,0.60927708,0.508983189,2.613277463
861,0.253852553,0.384942073,0.612230553,0.523730063,2.690050579
862,0.116433356,0.398611535,0.579307379,0.445426692,2.622744192
863,0.000190557,0.365335662,0.637925739,0.308998933,2.407159625
864,0.203313855,0.413417283,0.515553274,0.29723617,2.485847237
865,0.091975314,0.398982245,0.488070716,0.480107619,2.530774854
866,0.087186745,0.390768615,0.524170835,0.431682147,2.485884367
867,0.232036656,0.397458542,0.530891706,0.56454373,2.68731009
868,0.117833109,0.421145639,0.513665462,0.37061228,2.580832886
869,0.017034719,0.355237528,0.436273693,0.499698257,2.246183463
870,0.05390793,0.406737209,0.394146903,0.531044215,2.509064388
871,0.007493249,0.438106484,0.383407974,0.400786542,2.536555431
872,0.075290369,0.391367329,0.396306387,0.475814305,2.369218306
